00:00 - 01:00	68,07
01:00 - 02:00	66,94
02:00 - 03:00	66,81
03:00 - 04:00	67,97
04:00 - 05:00	68,91
05:00 - 06:00	82,18
06:00 - 07:00	113,05
07:00 - 08:00	151,11
08:00 - 09:00	124,71
09:00 - 10:00	81,92
10:00 - 11:00	48,20
11:00 - 12:00	0,18
12:00 - 13:00	-2,11
13:00 - 14:00	-2,18
14:00 - 15:00	-1,64
15:00 - 16:00	-1,38
16:00 - 17:00	-0,03
17:00 - 18:00	35,81
18:00 - 19:00	67,96
19:00 - 20:00	124,05
20:00 - 21:00	114,00
21:00 - 22:00	96,08
22:00 - 23:00	82,64
23:00 - 00:00	71,43
