00:00 - 01:00	30,30
01:00 - 02:00	29,53
02:00 - 03:00	35,47
03:00 - 04:00	39,26
04:00 - 05:00	47,40
05:00 - 06:00	65,97
06:00 - 07:00	93,16
07:00 - 08:00	139,44
08:00 - 09:00	108,51
09:00 - 10:00	78,70
10:00 - 11:00	50,47
11:00 - 12:00	4,02
12:00 - 13:00	0,08
13:00 - 14:00	0,02
14:00 - 15:00	13,16
15:00 - 16:00	63,61
16:00 - 17:00	99,20
17:00 - 18:00	129,70
18:00 - 19:00	165,36
19:00 - 20:00	149,11
20:00 - 21:00	125,64
21:00 - 22:00	106,63
22:00 - 23:00	101,47
23:00 - 00:00	91,11
