00:00 - 01:00	92,18
01:00 - 02:00	89,96
02:00 - 03:00	89,71
03:00 - 04:00	67,10
04:00 - 05:00	69,44
05:00 - 06:00	102,28
06:00 - 07:00	128,02
07:00 - 08:00	136,73
08:00 - 09:00	106,56
09:00 - 10:00	68,46
10:00 - 11:00	27,24
11:00 - 12:00	1,79
12:00 - 13:00	-0,20
13:00 - 14:00	-0,28
14:00 - 15:00	17,36
15:00 - 16:00	38,60
16:00 - 17:00	96,03
17:00 - 18:00	141,10
18:00 - 19:00	171,17
19:00 - 20:00	167,77
20:00 - 21:00	142,51
21:00 - 22:00	117,77
22:00 - 23:00	107,46
23:00 - 00:00	100,50
