00:00 - 01:00	120,90
01:00 - 02:00	116,46
02:00 - 03:00	112,79
03:00 - 04:00	105,86
04:00 - 05:00	109,16
05:00 - 06:00	127,24
06:00 - 07:00	155,50
07:00 - 08:00	149,26
08:00 - 09:00	110,79
09:00 - 10:00	70,57
10:00 - 11:00	44,33
11:00 - 12:00	9,04
12:00 - 13:00	5,77
13:00 - 14:00	4,84
14:00 - 15:00	5,77
15:00 - 16:00	21,20
16:00 - 17:00	32,86
17:00 - 18:00	90,70
18:00 - 19:00	105,53
19:00 - 20:00	75,41
20:00 - 21:00	41,78
21:00 - 22:00	40,29
22:00 - 23:00	27,10
23:00 - 00:00	18,43
