00:00 - 01:00	103,91
01:00 - 02:00	98,98
02:00 - 03:00	96,59
03:00 - 04:00	95,81
04:00 - 05:00	92,13
05:00 - 06:00	100,53
06:00 - 07:00	120,42
07:00 - 08:00	140,01
08:00 - 09:00	123,50
09:00 - 10:00	89,92
10:00 - 11:00	70,79
11:00 - 12:00	44,11
12:00 - 13:00	26,11
13:00 - 14:00	6,67
14:00 - 15:00	32,00
15:00 - 16:00	67,10
16:00 - 17:00	87,07
17:00 - 18:00	116,05
18:00 - 19:00	125,63
19:00 - 20:00	140,50
20:00 - 21:00	140,69
21:00 - 22:00	99,97
22:00 - 23:00	90,40
23:00 - 00:00	81,12
