00:00 - 01:00	28,31
01:00 - 02:00	27,04
02:00 - 03:00	25,80
03:00 - 04:00	20,11
04:00 - 05:00	14,94
05:00 - 06:00	20,11
06:00 - 07:00	41,81
07:00 - 08:00	58,70
08:00 - 09:00	70,10
09:00 - 10:00	44,59
10:00 - 11:00	20,10
11:00 - 12:00	4,29
12:00 - 13:00	2,43
13:00 - 14:00	1,67
14:00 - 15:00	10,81
15:00 - 16:00	34,89
16:00 - 17:00	70,65
17:00 - 18:00	129,19
18:00 - 19:00	163,66
19:00 - 20:00	102,70
20:00 - 21:00	88,19
21:00 - 22:00	79,94
22:00 - 23:00	69,01
23:00 - 00:00	40,30
