00:00 - 01:00	40,25
01:00 - 02:00	41,83
02:00 - 03:00	42,03
03:00 - 04:00	41,34
04:00 - 05:00	39,79
05:00 - 06:00	40,95
06:00 - 07:00	47,40
07:00 - 08:00	52,12
08:00 - 09:00	52,79
09:00 - 10:00	60,39
10:00 - 11:00	51,87
11:00 - 12:00	41,98
12:00 - 13:00	40,40
13:00 - 14:00	52,69
14:00 - 15:00	61,67
15:00 - 16:00	66,11
16:00 - 17:00	90,38
17:00 - 18:00	108,08
18:00 - 19:00	106,98
19:00 - 20:00	105,89
20:00 - 21:00	91,69
21:00 - 22:00	91,77
22:00 - 23:00	67,11
23:00 - 00:00	67,11
