00:00 - 01:00	95,19
01:00 - 02:00	94,81
02:00 - 03:00	94,44
03:00 - 04:00	96,51
04:00 - 05:00	98,67
05:00 - 06:00	101,51
06:00 - 07:00	100,00
07:00 - 08:00	93,00
08:00 - 09:00	59,02
09:00 - 10:00	24,41
10:00 - 11:00	21,32
11:00 - 12:00	3,95
12:00 - 13:00	1,29
13:00 - 14:00	3,95
14:00 - 15:00	11,03
15:00 - 16:00	28,01
16:00 - 17:00	68,99
17:00 - 18:00	107,86
18:00 - 19:00	134,15
19:00 - 20:00	132,71
20:00 - 21:00	114,54
21:00 - 22:00	107,87
22:00 - 23:00	104,56
23:00 - 00:00	103,64
