00:00 - 01:00	99,20
01:00 - 02:00	94,27
02:00 - 03:00	92,42
03:00 - 04:00	92,15
04:00 - 05:00	90,37
05:00 - 06:00	89,30
06:00 - 07:00	92,48
07:00 - 08:00	98,60
08:00 - 09:00	90,26
09:00 - 10:00	4,68
10:00 - 11:00	0,43
11:00 - 12:00	-1,32
12:00 - 13:00	-4,35
13:00 - 14:00	-6,32
14:00 - 15:00	-5,92
15:00 - 16:00	-5,31
16:00 - 17:00	-1,37
17:00 - 18:00	3,95
18:00 - 19:00	53,68
19:00 - 20:00	98,94
20:00 - 21:00	98,91
21:00 - 22:00	84,26
22:00 - 23:00	79,00
23:00 - 00:00	68,75
