00:00 - 01:00	46,31
01:00 - 02:00	7,47
02:00 - 03:00	7,47
03:00 - 04:00	4,34
04:00 - 05:00	4,01
05:00 - 06:00	3,01
06:00 - 07:00	3,49
07:00 - 08:00	3,31
08:00 - 09:00	3,65
09:00 - 10:00	3,90
10:00 - 11:00	3,59
11:00 - 12:00	3,80
12:00 - 13:00	1,64
13:00 - 14:00	4,64
14:00 - 15:00	3,98
15:00 - 16:00	4,05
16:00 - 17:00	7,29
17:00 - 18:00	14,79
18:00 - 19:00	28,96
19:00 - 20:00	45,06
20:00 - 21:00	56,09
21:00 - 22:00	48,07
22:00 - 23:00	55,60
23:00 - 00:00	53,45
